;Profitcenter;Kostenart;Executed-Ist;Sign;Planentwurf;Plan;Produktbereich;Bezeichnung;Year
46;101000102;571141;2744.33007812;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
47;101000102;571140;-125.0;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
48;101000102;543190;-638.0;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
49;101000102;543151;-1229.9699707;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
50;101000102;504110;-20.75;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
51;101000102;458220;-13361.8701172;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
52;101000102;501100;-15671.6699219;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
53;101000102;458210;-4931.39013672;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
54;101000102;458200;-97173.6328125;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
55;101000102;416110;-3369.33007812;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
56;101000102;414100;-50000.0;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
57;101000102;414000;-87900.0;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
58;101000102;544112;36773.0234375;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
59;101000102;504101;-25.6800003052;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
60;101000102;544110;1100.47998047;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
61;101000102;543190;20210.4609375;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
62;101000102;543180;190.779998779;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
63;101000102;507100;13837.0996094;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
64;101000102;506200;878.429992676;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
65;101000102;506100;14634.2304688;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
66;101000102;505200;64.8899993896;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
67;101000102;505100;84426.1484375;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
68;101000102;504110;208.980010986;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
69;101000102;504101;1.44000005722;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
70;101000102;504100;19350.4902344;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
71;101000102;503900;3898.93994141;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
72;101000102;503200;85458.4296875;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
73;101000102;502200;30952.3105469;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
74;101000102;501900;5541.0;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
75;101000102;501200;458944.0;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
76;101000102;501100;253121.3125;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
77;101000102;416110;125.0;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
78;101000102;414100;50000.0;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
79;101000102;414000;26000.0;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
80;101000102;507200;3043.38989258;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
81;101000102;509100;1928.32995605;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
82;101000102;507300;79.8199996948;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
83;101000102;516100;245.050003052;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
84;101000102;543170;20373.4804688;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
85;101000102;543160;3411.48999023;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
86;101000102;543151;413748.65625;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
87;101000102;543130;63.1800003052;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
88;101000102;543120;2378.82006836;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
89;101000102;515100;65963.0390625;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
90;101000102;542900;1335.44995117;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
91;101000102;542100;517.599975586;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
92;101000102;543110;36.4799995422;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
93;101000102;531800;4900.0;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
94;101000102;529100;482271.40625;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
95;101000102;528000;95.8399963379;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
96;101000102;525500;2255.05004883;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
97;101000102;524171;72283.5703125;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
98;101000102;523400;26131.3300781;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
99;101000102;541130;38038.4492188;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2008
100;102000103;458200;-42021.1289062;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
101;102000103;458210;-30057.0195312;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
102;102000103;458220;-87452.40625;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
103;102000103;504101;-162.529998779;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
104;102000103;509100;-20.1399993896;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
105;102000103;504110;-85.9700012207;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
106;102000103;501100;-116458.8125;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
107;102000103;504100;-3.34999990463;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
108;102000103;502200;68701.296875;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
109;102000103;501100;1563858.625;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
110;102000103;501200;1026229.875;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
111;102000103;543190;1233.16003418;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
112;102000103;543170;3151.34985352;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
113;102000103;541150;2600.89990234;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
114;102000103;541130;7210.79003906;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
115;102000103;524171;167547.9375;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
116;102000103;516100;1634.0300293;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
117;102000103;515100;431722.9375;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
118;102000103;509100;4866.64013672;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
119;102000103;503200;197293.296875;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
120;102000103;507200;18050.5195312;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
121;102000103;507100;33603.5585938;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
122;102000103;506200;5857.52978516;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
123;102000103;506100;89257.953125;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
124;102000103;505200;30598.3398438;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
125;102000103;505100;514579.75;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
126;102000103;504110;283.199981689;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
127;102000103;504100;116551.25;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
128;102000103;504101;8.97000026703;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
129;102000103;507300;166.75;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2008
130;103001501;414700;-41192.5195312;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
131;103001501;416110;-4663.29003906;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
132;103001501;448700;-2437.13989258;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
133;103001501;458200;-14912.6396484;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
134;103001501;458210;-2942.34008789;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
135;103001501;458220;-8746.16015625;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
136;103001501;531700;-16822.0;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
137;103001501;501100;-11594.2802734;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
138;103001501;504101;-14.7899999619;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
139;103001501;504110;-18.5799999237;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
140;103001501;414400;-38180.8085938;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
141;103001501;543150;-65.4499969482;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
142;103001501;543190;-1114.67004395;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
143;103001501;545100;-123.379997253;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
144;103001501;458900;-83022.046875;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
145;103001501;414200;-248217.609375;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
146;103001501;507200;6581.25;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
147;103001501;509100;2636.7199707;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
148;103001501;414700;7900.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
149;103001501;416113;1404.81005859;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
150;103001501;501100;151073.15625;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
151;103001501;501200;509636.875;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
152;103001501;501900;78778.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
153;103001501;502200;40120.2109375;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
154;103001501;503200;108551.875;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
155;103001501;515100;43176.8398438;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
156;103001501;504100;11713.2402344;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
157;103001501;504101;0.75;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
158;103001501;516100;163.220001221;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
159;103001501;505100;50373.2382812;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
160;103001501;505200;42.4799995422;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
161;103001501;506100;8812.62988281;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
162;103001501;506200;585.059997559;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
163;103001501;507100;2517.80004883;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
164;103001501;507300;87.7900009155;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
165;103001501;414100;-68500.0;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
166;103001501;504110;39.0999984741;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
167;103001501;523800;76.9499969482;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
168;103001501;543190;9187.45996094;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
169;103001501;571141;3199.22998047;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
170;103001501;571140;746.960021973;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
171;103001501;571132;1478.86999512;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
172;103001501;545100;115205.039062;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
173;103001501;544112;107342.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
174;103001501;544110;6892.47021484;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
175;103001501;543180;1834.07995605;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
176;103001501;543170;35565.7304688;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
177;103001501;543160;26770.0898438;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
178;103001501;543151;68895.1015625;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
179;103001501;543130;2333.91992188;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
180;103001501;543120;1448.35998535;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
181;103001501;543110;495.5;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
182;103001501;543150;8858.65039062;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
183;103001501;541160;151.080001831;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
184;103001501;524140;999.699951172;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
185;103001501;524171;57747.1484375;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
186;103001501;524190;47.5999984741;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
187;103001501;525500;2706.06005859;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
188;103001501;542900;2675.75;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
189;103001501;529100;219308.109375;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
190;103001501;528000;300.450012207;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
191;103001501;531200;19887.7695312;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
192;103001501;531700;141822.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
193;103001501;531800;141259.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
194;103001501;541120;3397.59008789;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
195;103001501;541130;10195.2705078;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
196;103001501;529110;357.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2008
197;103001502;506100;3020.36010742;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
198;103001502;503900;4148.69970703;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
199;103001502;505200;15.4200000763;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
200;103001502;505100;17331.0703125;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
201;103001502;504110;25.4400005341;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
202;103001502;504101;0.239999994636;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
203;103001502;504100;4094.81005859;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
204;103001502;503200;86956.2578125;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
205;103001502;541120;449.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
206;103001502;502200;30625.1601562;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
207;103001502;501900;41405.5703125;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
208;103001502;501200;454937.84375;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
209;103001502;501100;50436.4726562;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
210;103001502;446100;29936.8496094;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
211;103001502;416113;652.609985352;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
212;103001502;506200;207.179992676;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
213;103001502;502900;1515.73999023;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
214;103001502;531700;878099.375;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
215;103001502;507100;7155.64990234;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
216;103001502;507300;83.9400024414;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
217;103001502;507200;2110.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
218;103001502;525500;646.010009766;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
219;103001502;529100;96892.796875;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
220;103001502;571140;9176.40039062;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
221;103001502;545100;92.5599975586;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
222;103001502;544112;3070.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
223;103001502;543190;249.429992676;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
224;103001502;543180;148.350006104;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
225;103001502;524171;32480.4414062;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
226;103001502;543170;962.529968262;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
227;103001502;543151;1075.67004395;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
228;103001502;543150;9177.05957031;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
229;103001502;543140;28.5;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
230;103001502;543130;580.799987793;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
231;103001502;543120;818.58001709;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
232;103001502;543110;26.8800010681;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
233;103001502;542900;9886.99023438;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
234;103001502;541130;59.8299980164;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
235;103001502;543160;23375.3496094;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
236;103001502;543190;-49.0;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
237;103001502;524190;1764.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
238;103001502;504110;-11.2399997711;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
239;103001502;509100;2273.64013672;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
240;103001502;515100;15667.8798828;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
241;103001502;516100;57.7900009155;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
242;103001502;521110;50.4599990845;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
243;103001502;521130;165.559997559;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
244;103001502;523800;76.4700012207;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
245;103001502;416100;-4815.06005859;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
246;103001502;416110;-679.280029297;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
247;103001502;416180;-1915.25;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
248;103001502;446100;-148566.703125;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
249;103001502;543120;-8.10000038147;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
250;103001502;458200;-6757.31982422;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
251;103001502;458220;-3173.79003906;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
252;103001502;458900;-143040.671875;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
253;103001502;459100;-12.9800004959;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
254;103001502;472100;-15537.5800781;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
255;103001502;501100;-3896.92993164;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2008
